user,text,sentiment_label,sentiment_score
n*****6,"Kualitas Suara: belum dicoba
Desain: imoett
Fungsi: semoga baik
imut kecil sekalii jadi gampang dibawa kemana manaa, belum di coba baru sampai masih di cas, semoga sesuai ekspektasi",LABEL_0,0.9768823385238647
,"Kualitas Suara: bagus
Desain: bagus
Daya Tahan: belum sampe sebulan udah mati sebelah gimana nih, ga sesuai review orang2",LABEL_2,0.9954004883766174
s*****e,"Kualitas Suara: bagus
Desain: lucu
Daya Tahan: awet
kedua kali nya beli, yang pertama taun 2022 baru rusak kemaren akhirnya beli lagi
selalu suka",LABEL_0,0.9959860444068909
f*****u,"Kualitas Suara: jernih bagus
Desain: lucu
Fungsi: aman
untuk suaranya aman jernih dan bagus terus ukurannya juga pas di telinga akuu",LABEL_0,0.9959484934806824
t*****5,"Kualitas Suara: jernih
Desain: simple
Daya Tahan: tahan lamaa
Sudah 2 bulan pemakaian, belum pernah di charge dan baterainya masi 90% an, mantap sekali 👍🏻",LABEL_0,0.9936490654945374
s*****n,"Kualitas produk bagus, warna bagus, kualitas suara bagus, tahan lama, packaging aman. Mantap 👍",LABEL_0,0.9911516308784485
,"Kualitas Suara: bagus
Desain: sesuai gambar
Daya Tahan: dicoba dulu ya beberapa waktu
Untuk sekarang mantap aman 👍",LABEL_0,0.8326295614242554
d*****0,"Kualitas Suara: sangat jernih dan bagus
Desain: imut kecil banget
Fungsi: bekerja dengan baik sesuai deskripsi
pengiriman cepat sekali",LABEL_0,0.9939978122711182
c*****a,"Kualitas Suara: pembelian kedua, suara masih sama enaknya
Desain: desain compact simple
Daya Tahan: selama pakai baseus awet
salah satu earbuds yang saya suka karna modelnya tidak gedhe.
tapi untuk bass memang kurang begitu deep untuk saya.

tapi dari segi kenyamanan memang nyaman dan gak mudah copot dari telinga saat aktifitas",LABEL_0,0.9973776340484619
,"Suara bagus, packing oke, mantaps dapat harga promo. Maaf baru sempet kasih ulasan",LABEL_0,0.991908848285675
,"Kualitas Suara: BAGUSS BANGETT
Desain: LUCUUUU
Daya Tahan: batree nya awett, udah testimoni dari temen temen jugaa, kecill gampang dibawa kemana manaaa",LABEL_0,0.9969552755355835
d*****1,"Kualitas Suara: bagus
Desain: menarik
Daya Tahan: tahan lama
Baseus kualitas bagus dan daya tahan bagus.",LABEL_0,0.9929348826408386
a*****_,"Kualitas Suara: sangat memuaskan
Desain: kereenn semoga awet karena ini pembelian ketiga soalnya ga sengaja ngilangin cangkangnya",LABEL_0,0.9944325089454651
,"Kualitas Suara: yang di hasilkan jernih
Desain: menarik dan lucu
Daya Tahan: tahan",LABEL_0,0.9928868412971497
a*****4,"Kualitas Suara: Bassnya memuaskan
Desain: Lucu kicik
Daya Tahan: Tahan lama
Warna pinkeunya gemash",LABEL_0,0.9958298802375793
n*****p,"Kualitas Suara: ok
Desain: menarik
Fungsi: ok
awalnya mau beli warna pink tp yg ada cm putih gapapa baguss bgttt warna putih",LABEL_0,0.96818608045578
,"Kualitas Suara: belum di pakai tapi biasanya suaranya bagus
Desain: menarik dan imut
Daya Tahan: belum teruji
Pesanan datang sesuai ekspektasi",LABEL_0,0.5467444062232971
m*****s,"bagus banget for the price yang terjangkau, super worth it. suaranya bagus, baterainya tahan lama, dan charging cepet 🌟",LABEL_0,0.9963789582252502
,"Bagus, jernih, imut, pink, mantap, pengiriman cepat, sampe dengan selamat",LABEL_0,0.9971215128898621
s*****0,"Kualitas Suara: bagus
Desain: imut
Daya Tahan: kecil
Hamdalah sampai, semoga bisa menemani masa"" sulit saya saat ini. Semoga awet kayak baseus encok headphone saya. 
Terima kasih seller. Belum bisa coba karena dicharge dulus",LABEL_0,0.9943292737007141
i*****5,"Kualitas Suara: bisa di atur di aplikasi baseus
Desain: nyaman, ga sakit di telingaa
Fungsi: baik",LABEL_0,0.9935569167137146
,"Kualitas Suara: suaranyaa bass dan bagus
Desain: desainnya lucu kecil mudah disimpan
Daya Tahan: batrenyaa aweet bangett
baguss banget semua semuanyaa",LABEL_0,0.9970398545265198
,"Kualitas Suara: suara jernih keren bagus ngebass
Desain: estetik minimalist sukaa
Daya Tahan: insyaallah awet",LABEL_0,0.9970249533653259
,"Kualitas Suara: sangat memuaskan
Desain: minimalis
Daya Tahan: hemat banget batrenya sukaaa, worth it suaranya jelas cuma minus kurang ngebass aja tapi overall so goodd <3",LABEL_0,0.9967502355575562
,"Kualitas Suara: bagus bgtt
Desain: menarik
Daya Tahan: tahan lama
Suka banget sama barangnya, dapet stiker lucu dan datengnya juga cepat😍",LABEL_0,0.9914090037345886
n*****k,"Kualitas Suara: suara jernih tapi kurang ngebass
Ada sticker nya lucu hehe :3",LABEL_0,0.9751861691474915
,"Kualitas Suara: sangat jernih dan bagus
Desain: keren
Daya Tahan: tahan lama dan awet",LABEL_0,0.9968724846839905
i*****9,"Fitur Terbaik: charge bekerja dgn baik
Sepadan dengan Harga: dapat harga 120
gemes imut-imut
suara ok
batre awet
suka",LABEL_0,0.9965027570724487
i*****b,"Kualitas Suara: jernis bagus
Desain: lucu parkis
Fungsi: berfungsi dengan baik
Alhamdulillah paket nyampe dengan selamat bagus oke banget",LABEL_0,0.9965636134147644
r*****a,"Kualitas Suara: bass mantap
Desain: cantik
Daya Tahan: otw nyoba
Sejauh ini bagus, nyambungnya juga mudah sih",LABEL_0,0.9969929456710815
,"Kualitas Suara: memiiki suara yang bagus dan jernih
Desain: imut
Daya Tahan: tahan lama
Sangat bagus",LABEL_0,0.9965864419937134
l*****z,"Kualitas Suara: sangat mengesanka
Desain: kerenn dan modern sekali
Daya Tahan: tahan lama dan sangat handal",LABEL_0,0.9967381358146667
s*****_,"Sampai dengan cepat dan pengiriman aman, dibungkus dengan  aman, expirednya juga masih lama",LABEL_0,0.9403773546218872
o*****p,"Kualitas Suara: Standar
Desain: Sesuai
Daya Tahan: Belum dicoba
Pengiriman cepat packing rapi pakai bubble wrap thanks seller",LABEL_0,0.6954483985900879
,"Kualitas Suara: bagus, jernih
Desain: simple
Daya Tahan: belum tau
bass nya lumayan, worth it buat harga segitu",LABEL_0,0.9961676001548767
k*****o,"Alhamdulillah paket sampai dengan selamat dan sesuai pesanan. Semoga bisa berfungsi dengan baik
Terima kasih",LABEL_0,0.8670111894607544
i*****0,"Kualitas Suara: bass bagus
Desain: lucu dan menarik
Fungsi: bekerja dengan baik
baguss, suara juga okee semoga awett, makasi",LABEL_0,0.9942770600318909
h*****7,"Kualitas Suara: suara yg bagus
Desain: sangat menarik
Daya Tahan: tahan lama
Suara nya oke banget, desainnya minimalis, lucuuu",LABEL_0,0.9977269768714905
a*****a,"Kualitas Suara: bagus banget jernih juga
Daya Tahan: tahan lama
Desain: keren",LABEL_0,0.9975013136863708
f*****s,"Kualitas Suara: jernih
Desain: bagus
Daya Tahan: tahan lama
Produk bagus, berfungsi dengan baik",LABEL_0,0.9922612309455872
,"Kena yg lama tempatnya ilang jadi beli baru lagi 
Sngat recomend deh bener” bsa tahan 3 nonstop lagu batre aman beut suara ok",LABEL_0,0.8675889372825623
,"Kualitas Suara: suara jernih, ada efek sound juga dr apk baseus
Desain: lucuu krn warna ungu
Daya Tahan: belum coba sampai berapa lama, nti di update ya
suaranya jernih, dikasih earplugs 3 pasang, kabel charger, dan stiker lucuuuu",LABEL_0,0.9947775602340698
j*****e,barangnya sesuai dan cepet sampainya berfungsi semuanya,LABEL_0,0.9850972890853882
,"Kualitas Suara: bagus
Desain: ok
Fungsi: beroperasi dg baik",LABEL_0,0.957051157951355
,"Kualitas Suara: suara jernih
Alhamdulillah paket qu udah dateng... Baterai nya cepat habis kak padahal baru aja di ces",LABEL_0,0.9891195297241211
,"Kualitas Suara: ok
Daya Tahan: ok
Kualitas: ok
keren enaken mantap keren pisan euy asli demi apa demikian",LABEL_0,0.9051921963691711
,"Kualitas Suara: bagus
Desain: menarik
Daya Tahan: sangat lama
thank u pengirimannya juga cepet bangett!",LABEL_0,0.9880515336990356
v*****9,"Kualitas Suara: jernih banget
Desain: keren banget mungil
Daya Tahan: belum di coba
Bagus bgt🥰 semoga awet",LABEL_0,0.9869072437286377
,"Desain: lucu warna sangat cantik
Packaging rapih dan tebal pengiriman cepat",LABEL_0,0.9941160678863525
e*****o,Alhamdulillah sampai dengan selamat dan semoga awet barangnya anak saya senang sekali buat dengerin musik sambil dia olahraga running biar makin semangat,LABEL_0,0.9961649179458618
,"Kualitas Suara: kane coy
Kualitas: sangat ok
Keseluruhan: memuaskan, memanjakan telinga
asik bet suaranya, lebih dari cukup overall good",LABEL_0,0.9958481788635254
,"Kualitas Suara: suaranya yang sebelah kanan gak ada
Desain: barangnya kayak barang lama warnanya kusem kotor kayak udah di pakek
Produk: Barang rusak",LABEL_2,0.9950374960899353
a*****7,"Kualitas Suara: jernih
Desain: lucuu
Daya Tahan: tahan lama
produk sesuai dengan deskripsi,warna nya lucu banget, pengiriman sangat cepat,pesan hari ini dikirim juga hari ini",LABEL_0,0.9971883893013
,"Kualitas Suara: sangat ngebass dan nyaman di telinga . Di pakai buat jogging juga nyaman
Fungsi: untuk olahraga dan membuka youtube
Keseluruhan: memuaskan",LABEL_0,0.9960207343101501
u*****7,"Kualitas Suara: sangat jernih dan bagus
Desain: menarik dengan detail yang apik
Daya Tahan: tahan lama dan sangat handal
Sesuai pesanan trimakasi semoga TWS nya awet👍",LABEL_0,0.9618992805480957
,"Kualitas Suara: bagus dan jernih
Desain: lucu, kotaknya kayak tempat cincin
Daya Tahan: lama bangett awetnya
Sudah sekitar sebulan pemakaian, so far bagus",LABEL_0,0.9975824356079102
r*****_,"bagus, paket sesuai dengan pesanan, ada yang WM01 dan EZ10, cuma dikirimnya agak lama nunggu weekdays😥",LABEL_1,0.489555686712265
,"Kualitas Suara: sangat baik
Desain: cantik
Daya Tahan: tahan lama",LABEL_0,0.9918109178543091
,"Kualitas Suara: baguss
Desain: minii
Fungsi: so gar so good
nyampenyaa cepet yaa mayan, barang baguss dan okee dapet free sticker juga thanks baseus smoga awet",LABEL_0,0.9936227202415466
y*****a,"Kualitas Suara: suara yang jernih
Desain: lucu dan minimalis",LABEL_0,0.9919136762619019
n*****y,"Packing aman pake bubble wrap dan tdk ada yg penyok
Berhub tuk kado jd blm dibuka jd ksh nilai 4 dl y
Nnt klo sdh dicoba ma yg empunya dan ga knp2 bru naik bintangnya tx",LABEL_0,0.8309793472290039
i*****a,"Kualitas Suara: bagus
Desain: lucu kecil
Fungsi: baik
Lucu dan compact bgt enak di kuping ga bikin sakit dan di pakein helm oke oke ajaaa guuddd",LABEL_0,0.9911829233169556
,"gilaa sih SUPER WORTH, mode EQ nya lumayan juga, denger musik jadi lebih enak suaranya, twsnya nyaman bgt buat dipake, semoga awet",LABEL_0,0.997586727142334
,"Kualitas Suara: mantullll
Desain: kiyowo😆
Fungsi: musikan, telponan, dll
Kalo mau lebih bass atau clear suaranya download app nya di playstore. Cari aja baseus sesuai tipe",LABEL_1,0.9695612192153931
n*****a,"Kualitas Suara: suara nya aman nggam ada gangguan
Desain: warna baguss
Daya Tahan: sejauh ini aman banget dipake dalam waktu lama",LABEL_0,0.9964764714241028
,"Kualitas Suara: baik
Desain: praktis dan lucu
Fungsi: baik
Pembelian kedua dibaseus, alhamdulillah cocok. Terima kasih seller dan shopee",LABEL_0,0.9942869544029236
,"Kualitas Suara: good
Good sesuai gambar",LABEL_0,0.8858537673950195
s*****7,"Kualitas Suara: Baik
Desain: Simple
Daya Tahan: Semoga awet",LABEL_0,0.9824788570404053
,"Kualitas Suara: Jernih, Bassnya oke kalau diatur
Desain: Lucu
Daya Tahan: Semoga awet",LABEL_0,0.9964087605476379
s*****a,"Kualitas Suara: bagus
Desain: comel
Daya Tahan: tahan",LABEL_0,0.9585192799568176
,"Kualitas Suara: mantab dan hernih
Desain: keren dan modern
Daya Tahan: tahan lama
Minus indikator batery biasa lampu doank tidak ada persentase nya, tapi bagus kok fungsinya",LABEL_0,0.9974992871284485
z*****m,"Kualitas Suara: okay
Desain: imut
Daya Tahan: blm tau lrn msh baru",LABEL_1,0.6994771361351013
i*****a,"Sepadan dengan Harga: okelah harga segitu
Bagus, gk ekspek si",LABEL_0,0.8036408424377441
s*****1,"Kualitas Suara: sangat jernih dan jelas
Desain: desain menarik
Daya Tahan: semoga awet
Mudah cara pakainga, semoga awet",LABEL_0,0.9920807480812073
n*****7,"Kualitas Suara: jernih
Desain: warnanya cantik
Lumayan cepet sampainya, warnanya ijo nya jga bgus banget, pas dipake jga bagus, suaranya jerni pokoknya work it deh",LABEL_0,0.9978817105293274
a*****a,"Kualitas Suara: sangat memuaskan
Desain: keren dan modern
Fungsi: berfungsi dengan baik
sesuai pesanan, sipp",LABEL_0,0.9957614541053772
m*****f,"Desain: menarik dan bagus
belum aku coba sih, tapi kayanya bagus dan enak buat dipakai",LABEL_0,0.9976758360862732
,"Kualitas Suara: baik
Desain: keren
Daya Tahan: waw bgt 😍
Suara jernih, untuk bass memang kurang, sengaja q ksi review jauh"" hari krn mau coba ketahanan batreinya, keren bgt sih ini, pas dteng lngsung q cas mskipun btrei msih 90%, baru habis stlah 6 hari, dstu q msih blum mau ksi rview krn prcobaan untuk ke 2 kalinya, q cas dn casnya gak lama q pkir bkal shrian gtu krn se awet itu kan, trnyta q cas pas mau tdur sktar jm 1an gtu pgi udh full, dn itu habis dlm wktu 7 hari, pdhal tiap hri q pkek loh, keren bgt sih iniiiiiii, klo ini rusak nex q bkal bli baseus lgi, loveeeeee bgt 😍😍😍😍😍😍😍😍😍😍",LABEL_0,0.9035051465034485
g*****0,"Desain: bagusas
Daya Tahan: sejauh ini baguss
Ga nyesel, walaupun aku maunya warna kuning tp ternyata kosong😭",LABEL_0,0.9801405072212219
,"Udh beli kedua kalinya. Seperti biasa, produknya oke, pengiriman lumayan cepat, packing aman. Overall mantap 🔥",LABEL_0,0.9905891418457031
,"Kualitas Suara: baguss
Desain: keren
Semoga di aku bisa awet👍",LABEL_0,0.9652780294418335
,"Kualitas Suara: jernih
Desain: simple
Fungsi: berkerja dengan baik
Barang sampe dengan selamat, setelah dicoba seharian, oke jugaa👍🏻
 Semoga awet",LABEL_0,0.9742168188095093
,"Kualitas Suara: bagus jernih
Desain: minimalis
Daya Tahan: tahan 12 jam",LABEL_0,0.9797648191452026
,"Paketan sudah sampai, semoga awet
Terimakasih seller dan shopee juga bang kurir 🙏",LABEL_0,0.9028711915016174
,"Pengiriman cepat, ga expect bakal dateng secepat itu, kualitasnya juga bagus barang berfungsi dengan baik",LABEL_0,0.9949213862419128
n*****1,"Kualitas Suara: baik
Desain: sama kaya yg encok wmo1
Daya Tahan: belum tau
beli ini karna yg lama hilang, semoga sama kaya yg baseus encok wm01 dari segi daya tahan",LABEL_0,0.9684328436851501
,"Kualitas Suara: suaranya sangat jernih
Desain: desain bagus dan simple
Fungsi: semuanya bekerja dengan baik
Batre awet tidak habis habis",LABEL_0,0.9964486360549927
m*****4,"Kualitas Suara: jernih, bass nya oke buat harga segini
Desain: baguss
Daya Tahan: lumayan lama, 3-4 jam an lebih, itupun batre masih 50%",LABEL_0,0.9937728047370911
,"Kualitas Suara: bass ya bagus
Desain: lucu
Daya Tahan: belum di test....semoga awet...aamiin",LABEL_0,0.9909054040908813
e*****2,"Kualitas Suara: kenceng enak banget
Desain: lucu apalagi ambil warna pinkyyyyy
Suka banget sama tws nya, semoga awet yaaa soalny punya 2 rusak semua🥺🥺🥺🥺",LABEL_0,0.9890355467796326
,"Kualitas Suara: bagus
batre awet bagus dah pokok nya udh 1 bln an pake",LABEL_0,0.9710086584091187
,"beli gara"" ilang, yang sebelumnya udah 4th pakai jadi repeat order soalnya kualitas nya ga pernah gagal",LABEL_0,0.9784126877784729
d*****a,"Kualitas Suara: lumayan
Desain: menarik
Daya Tahan: belum coba
Lumayan, karena buat jogging sama zoom meeting nih headset semoga tahan 2 tahunan ya",LABEL_0,0.987832248210907
r*****l,"Kualitas Suara: jernih
Desain: bagus
Daya Tahan: baterai tidak habis habis",LABEL_0,0.9925282001495361
h*****_,"bagussss okeeeee bangeetttt suaraaa bassss nyaaaa keluarrr, simple and mini",LABEL_0,0.9962452054023743
,"Kualitas Suara: mantap mid high low nya dapet
Desain: oke
Fungsi: sangat baik",LABEL_0,0.9968878626823425
r*****n,"Kualitas Suara: bagussss
Desain: gemes bangett warna ungu
Fungsi: semua baguss suara juga jela",LABEL_0,0.7743796110153198
n*****a,"Kualitas Suara: suara bagus
Desain: ok
Fungsi: berfungsi dengan baik
Kecewa karna salah kirim  warna,
Tapinkarna dtang nya cepat termaaf kan",LABEL_0,0.9693607091903687
t*****6,"Kualitas Suara: jelas bagus
Desain: menarik
Fungsi: baik
suaranya jelas suka deh terimakasih",LABEL_0,0.9934384226799011
n*****a,"Kualitas Suara: BAGUSSS
Desain: CAKEPPP
Fungsi: SUARANYA JERNIH BANGETTT",LABEL_0,0.9973078966140747
d*****s,"kecil bgt yaa ternyata tapi cakep design nya simpel, belom dicoba semoga awet",LABEL_0,0.9935125708580017
a*****r,"Kualitas Suara: ok
Desain: ok
Daya Tahan: ok
Saya sangat puas dengan produk ini! Kualitasnya bagus, tidak membuat iritasi, dan hasilnya sesuai deskripsi. Pengiriman cepat dan packing aman. Pasti akan repeat order lagi!",LABEL_0,0.9969717264175415
c*****a,"Kualitas Suara: BUAGUSS POLLLL
Desain: lucu, mungil gituu
Fungsi: buat dengerin musik horeg (jokee)
Gwe jamin loe semua gabakal nyesel co baseus, my honest review ini buagus pollllll. Dari segi suara jernih banget, bass nya oke. Trus desainnya juga pocket friendly (imo), warnanya lucu gemas semua, pas dipake di telinga gak bikin sakit (gwa jujur). Soalnya ini kedua kalinya gue beli produk ini, awal beli warna unggu (tapi rusak karena kecuci hehe) akhirnya beli lagi. POKOKNYA BELI GA LO SEMUA, I LOVE U BASEUS",LABEL_0,0.9833865761756897
m*****m,"Barang sudah sampai di rumah, tidak ada cacat sedikit pun. Terima kasih",LABEL_1,0.5737344622612
,"Kualitas Suara: memuaskan
Daya Tahan: tahan lama
Desain: elegan
Baseus emang bagus banget. Awalnya aku pake emang aku ngerasa suaranya kecil karena kebiasaan pake headphone tapi lama kelamaan nanti suaranya bakal enak ditelinga. Selain itu ada app yang bisa memaksimalkan kualitas suara dari baseus.",LABEL_0,0.9960517287254333
,Paket nya sudah saya terima..maksih seler sudah amanah. Mantapppp,LABEL_0,0.9918070435523987
,"Kualitas Suara: belum dicoba
Desain: menarik
Fungsi: bagus",LABEL_0,0.9686453342437744
d*****_,Terimakasiiii barang sudah sampai. Barangnya baguss dan oke bgt,LABEL_0,0.9969146251678467
a*****a,"Kualitas Suara: jernih
Desain: lucu dan pas di telinga",LABEL_0,0.995617151260376
l*****e,"Kualitas Suara: lumayan
Desain: lucu
Daya Tahan: tahan lama bgt",LABEL_0,0.9937449097633362
v*****a,Barang diterima dengan baik...Pengemasan dan pengiriman cepat.. trima kasih..,LABEL_0,0.9304422736167908
c*****x,"Kualitas Suara: bass mantap
Desain: enak di kuping, karetada 3 ukuran SML
Daya Tahan: belum coba panjang
Performa Baseus wm01 sangat memuaskan untuk harga di bawah 200rb, apalagikalau pas dapet diskon dapat hanya di 140rb ya sangat2 memuaskan mentok maksimal",LABEL_0,0.997066080570221
,"Kualitas Suara: suara jernih dan ngebas
Desain: minimalis
Daya Tahan: tahan lama",LABEL_0,0.9929008483886719
r*****8,"Kualitas Suara: mantap
Desain: lucuuu
Daya Tahan: awett",LABEL_0,0.9969224333763123
t*****4,"wow rekor sih, pesen barang di shopee diluar sulawesi cuman 2 hari smpe. mantull. terima kasih baseus, smoga tws nya awet",LABEL_0,0.9926503300666809
a*****r,"Kualitas Suara: nge bass
Desain: keren
Daya Tahan: tahan lama
worth it",LABEL_0,0.9953104853630066
,"Kualitas Suara: suaranya kyk tws lainnya si, ga terlalu nusuk di telinga jadi ga pegel & sakit kalo pake 2jam / 3jam
Desain: simple, ringan
Daya Tahan: batrai awet si,  kalo untuk jangka panjangnya kurang tau
kalo mau tws simple, bass ngena, ringan, tahan lama. ini dh cocog",LABEL_0,0.9761626720428467
f*****1,Barang sudah sesuai dengan pesanan. Semoga cocok dan bagus,LABEL_0,0.9816750884056091
s*****e,"Kualitas Suara: jelek, nada2 keluarnya tdk jernih, bass lemah
Desain: biasa
Fungsi: no comment
Produk: Kualitas buruk
Ini kualitas suara jelek, nada2 yg keluar tdk jernih, bass nya gak kerasa. Waktu mau ganti silicone tips, screen pelindung terlepas. Saya punya Baseus E20 yg kualitas jauh lebih baik dari pada yg WM10 ini. Mendingan tambah uang sedikit tapi kualitas jauh lebih baik.",LABEL_2,0.8735465407371521
,"Kualitas Suara: bagus
Desain: ringkas dibawa kemana, imut
Fungsi: baik",LABEL_0,0.9914379715919495
,"Kualitas Suara: mantap
Desain: bagus
Daya Tahan: baik",LABEL_0,0.9933411478996277
k*****8,"Kualitas Suara: Jernih dan kedap suara
Desain: miniiiii
Daya Tahan: jujur lamaa ga cepet habis batrenya",LABEL_0,0.9871605634689331
k*****_,"Kualitas Suara: bagus poll
Desain: elegan
Daya Tahan: lumayan tahan lama
sedih bgt, yg hitam ilang padahal baru beli 2 bulan. makannya beli lagi dan ganti warna
semoga ga ilang lagiiii :(",LABEL_0,0.9755462408065796
f*****2,"Kualitas Suara: oke
Desain: bagus
Daya Tahan: tahan lama dan awet
Lucu, dpt stiker, pengiriman cepat",LABEL_0,0.9932383298873901
k*****a,"Kualitas Suara: mantap tapi ga jernih banget tapi ok lah
Desain: bagus, matte
Daya Tahan: lama sih ok
kenapa ya kalo connect ke laptop suara nya kecil banget bener bener sekecil itu huhu",LABEL_2,0.9590339064598083
,"Kualitas Suara: mantap dan jernih
Desain: lucu bgt
Daya Tahan: belum tahu
Lucu bgt warna nya pink.. dan beli lg flash sale",LABEL_0,0.9945181012153625
,"Kualitas Suara: bass terdengar cukup baikk
Desain: imut dan menarik
Daya Tahan: tahan lama dan sangat handal
Terima Makasiih kaak sesuai pesanan",LABEL_0,0.9957148432731628
m*****a,"Kualitas Suara: Sangat Jernih dan Bassnya g ush di tanya kualitasnya
Desain: lucu warna ungu beda dari yang lain
Fungsi: Bluetoothnya bekerja dengan baik dan sudah menjamin kualitasnya",LABEL_0,0.9945656061172485
n*****7,"Kualitas Suara: ngebass bagus
Desain: kecil jadi enak dibawa",LABEL_0,0.9972332119941711
,Bagus aku beli pas dapet harga murce bangettt semoga awet ya,LABEL_0,0.9959219694137573
z*****y,"Kualitas Suara: bagus tp kurang besar suaranya?? harus kyk full gitu
Desain: lucu imut muat dimana2
Daya Tahan: batrai tahan lama
Lucu kok tp bisa di setting gt mode nya di aplikasi",LABEL_0,0.9439380168914795
j*****s,"Barang sampai sesuai pesanan, suaranya bagus dan jernih 👍👍",LABEL_0,0.9897333979606628
z*****_,"Kualitas Suara: jelas
Desain: simpel
Fungsi: bekerja dengan baik
Bagusss banget pertama kali beli disini happy. Rekomendasi beli disini karna tokonya juga Official walau agak mahal tapi worth it untuk dibeliii, terimakasih",LABEL_0,0.9950125813484192
,"Kualitas Suara: oke
Desain: bagus
Daya Tahan: mantap",LABEL_0,0.9954907298088074
,Dalam keadaan bagus dan berfungsi,LABEL_0,0.8681924343109131
,"Kualitas Suara: sedikit kurang
Kualitas suara bagusan yg p1 beli deh....
Yg k2 harus pakek vol setegah baru kedengeran... padahal yg pertama vol sedikit sudah terdengar...",LABEL_2,0.9769734740257263
n*****i,looknya lucu free stiker lgii,LABEL_0,0.9924862384796143
n*****8,"Pertama kali beli baseus semoga awet, pas nyobain enak dipakenya❤️",LABEL_0,0.9878532886505127
,"Kualitas Suara: not bad lah enak aja
Desain: warnanya suka
Daya Tahan: daya tahan batre lama
Worth it harga segitu mah. Pokoknya harus pada beli",LABEL_0,0.9806101322174072
,"Kualitas Suara: sangat jelas dan terdengar
Desain: sederhana
Daya Tahan: tahan lama
Bagus dan packing rapih",LABEL_0,0.9888266324996948
k*****2,"Kualitas Suara: hmz b aja
Desain: aga bulky yh tp gapapala
Daya Tahan: semingguan
ini adala pembelian tws baseus kedua gue,, krn yg sblmnya ilank💔💔💔 smoga yg ini panjang umur nan sehat slalu",LABEL_0,0.5286500453948975
s*****n,"Kualitas produk bagus, pengiriman sangat cepat & packaging aman. Mantap 👍",LABEL_0,0.9949966669082642
,"Kualitas Suara: bagus
Desain: menarik, imut
Fungsi: berfungsih dgn baik
Pesanan nyampenya cepat, warna sesuai pesanan. Terima kasih 🙏🙏",LABEL_0,0.8917689919471741
h*****u,"Kualitas Suara: ya sesuai lah dengan harganya ga terlalu bagus² banget sih
lumayan tahan lama",LABEL_0,0.982871413230896
d*****_,"Kualitas Suara: bass bagus
Desain: terlihat keren dan modern
Daya Tahan: tahan lama dan sangat handal",LABEL_0,0.9966549873352051
,Terrimakasiiihhh barangnyaa baguss sebelumnya juga udh pernah belii ga pernha nyeselll 🫶🫶,LABEL_0,0.9893137812614441
,"Kualitas Suara: ok
belum di coba semoga awet terima kasih",LABEL_0,0.7548274993896484
,"Kualitas Suara: bagus
Desain: unik
Daya Tahan: lama
rekomen tws harga 100an",LABEL_0,0.9815783500671387
,bagus dan suara nya jernih maaf jika telat menilai,LABEL_0,0.9949731826782227
,"Kualitas produk baik
Pengiriman juga cepat
Harga bersaing..",LABEL_0,0.995448887348175
,"Kualitas Suara: baguss..jernih
Desain: lucu...
Daya Tahan: semoga awet
Bentuknya lucu..suara sangat bagus..jernih..bass jg mantap...gak rugi da...semoga awett..senang banget da",LABEL_0,0.9975048899650574
,"Kualitas Suara: Bagus
Desain: Menarik
Daya Tahan: Semoga tahan lama",LABEL_0,0.9874362945556641
,"Suka sekali, bagus sesuai ekspektasi, pengiriman nya juga ceepett...semoga bertahan lama yaa...sukses selalu",LABEL_0,0.996639609336853
,"Kualitas Suara: bagus
Desain: sangat lucu
Daya Tahan: belum tau, semoga awet
dapet harga promo hehehe bagus earbudsnya dengan harga yg murahh🫶🏻",LABEL_0,0.9865524172782898
k*****_,"Kualitas Suara: baguss jernih
Desain: LUCUU PINKNYA 💕
Fungsi: 100/10
BAGUS BANGEETT pinknya soft, kualitas suaranya jernih & jelas, GEMES BGT POKOKNYAA 🩷🫧🧚🏻‍♀️🍿🎀⭐️🩰🪿💢‼️‼️",LABEL_0,0.9924231767654419
,"Kualitas Suara: bass bagus
Desain: minimalis mudah dibawa kemana²
Fungsi: bekerja dengan baik sesuai deskripsi
pengiriman cepat, pelayanan dari toko juga bagus dan ramah",LABEL_0,0.9785037636756897
,"Kualitas Suara: ok
Desain: ok
Daya Tahan: semoga awet",LABEL_0,0.9598719477653503
s*****r,"Kualitas Suara: bagus
Desain: sesuai dengan pesanan
Fungsi: baik",LABEL_0,0.9702156782150269
d*****7,"Desain: minimalis mudah dibawa kemana-mana
Fungsi: barang bekerja dengan baik",LABEL_0,0.9841653108596802
,"Kualitas Suara: mantap
Desain: keren
Daya Tahan: aweett
berfungsi semua mantab",LABEL_0,0.9967329502105713
,"Kualitas Suara: jernih
Desain: menarik
Fungsi: baik
Terima kasih atas paketnya sesuai dgn keinginan suara ngebas dan bersih...pengiriman sesuai estimasi..sukses dan jaya selalu",LABEL_0,0.9910587668418884
,Kualitas Suara: suara kecil volume sudah full ttp aja kaya main 50%,LABEL_2,0.8261444568634033
h*****a,"Kualitas Suara: BAGUSSS
Desain: cute abisss
Daya Tahan: awet bgt katanya
Asli bener bener langsung kedap suara",LABEL_0,0.9968078136444092
,"Kualitas Suara: Bagus dan Jernih
Desain: Kecil
Daya Tahan: Awet
Baseus the best product, suara yang di hasilkan dari earphone ini tidak pecah yang pasti keren",LABEL_0,0.9977697134017944
r*****i,Sudah langsung dicoba stekernya. Lumayan. Semoga awet. Makasi,LABEL_0,0.8934831619262695
